id;time;time7c;intimacy;conflict;confc;confcb;confcw;relqual;;confc;confcw;;confcb;
35;0;-192.857.142.857.143;4,5;0;-0,2213203;0,350108271;-0,571428571;0;0;-0,221320346;-0,107142857;-0,464285714;-0,114177489;0,464285761
35;1;-178.571.428.571.429;0,45;1;0,7786797;0,350108271;0,428571429;0;0;0,778679654;0,892857143;-0,464285714;-0,114177489;0,464285761
35;2;-164.285.714.285.714;5,64;1;0,7786797;0,350108271;0,428571429;0;0;0,778679654;0,892857143;-0,464285714;-0,114177489;0,464285761
35;3;-1,5;0;1;0,7786797;0,350108271;0,428571429;0;0;0,778679654;0,892857143;-0,464285714;-0,114177489;0,464285761
35;4;-135.714.285.714.286;9,52;0;-0,2213203;0,350108271;-0,571428571;0;0;-0,221320346;-0,107142857;-0,464285714;-0,114177489;0,464285761
35;5;-121.428.571.428.571;0,4;1;0,7786797;0,350108271;0,428571429;0;0;0,778679654;0,892857143;-0,464285714;-0,114177489;0,464285761
35;6;-107.142.857.142.857;2,55;1;0,7786797;0,350108271;0,428571429;0;0;0,778679654;0,892857143;-0,464285714;-0,114177489;0,464285761
35;7;-0,928571429;0;1;0,7786797;0,350108271;0,428571429;0;0;0,778679654;0,892857143;-0,464285714;-0,114177489;0,464285761
35;8;-0,785714286;4,94;0;-0,2213203;0,350108271;-0,571428571;0;0;-0,221320346;-0,107142857;-0,464285714;-0,114177489;0,464285761
35;9;-0,642857143;4,12;1;0,7786797;0,350108271;0,428571429;0;0;0,778679654;0,892857143;-0,464285714;-0,114177489;0,464285761
35;10;-0,5;4,56;0;-0,2213203;0,350108271;-0,571428571;0;0;-0,221320346;-0,107142857;-0,464285714;-0,114177489;0,464285761
35;11;-0,357142857;4,34;0;-0,2213203;0,350108271;-0,571428571;0;0;-0,221320346;-0,107142857;-0,464285714;-0,114177489;0,464285761
35;12;-0,214285714;3,56;0;-0,2213203;0,350108271;-0,571428571;0;0;-0,221320346;-0,107142857;-0,464285714;-0,114177489;0,464285761
35;13;-0,071428571;5,12;0;-0,2213203;0,350108271;-0,571428571;0;0;-0,221320346;-0,107142857;-0,464285714;-0,114177489;0,464285761
35;14;0,071428571;6,03;0;-0,2213203;0,350108271;-0,571428571;0;0;-0,221320346;-0,107142857;-0,464285714;-0,114177489;0,464285761
35;15;0,214285714;4,59;1;0,7786797;0,350108271;0,428571429;0;0;0,778679654;0,892857143;-0,464285714;-0,114177489;0,464285761
35;16;0,357142857;3;1;0,7786797;0,350108271;0,428571429;0;0;0,778679654;0,892857143;-0,464285714;-0,114177489;0,464285761
35;17;0,5;2,72;1;0,7786797;0,350108271;0,428571429;0;0;0,778679654;0,892857143;-0,464285714;-0,114177489;0,464285761
35;18;0,642857143;4,83;1;0,7786797;0,350108271;0,428571429;0;0;0,778679654;0,892857143;-0,464285714;-0,114177489;0,464285761
35;19;0,785714286;4,24;0;-0,2213203;0,350108271;-0,571428571;0;0;-0,221320346;-0,107142857;-0,464285714;-0,114177489;0,464285761
35;20;0,928571429;4,25;1;0,7786797;0,350108271;0,428571429;0;0;0,778679654;0,892857143;-0,464285714;-0,114177489;0,464285761
35;21;107.142.857.142.857;1,78;0;-0,2213203;0,350108271;-0,571428571;0;0;-0,221320346;-0,107142857;-0,464285714;-0,114177489;0,464285761
35;22;121.428.571.428.571;3,11;1;0,7786797;0,350108271;0,428571429;0;0;0,778679654;0,892857143;-0,464285714;-0,114177489;0,464285761
35;23;135.714.285.714.286;3,33;1;0,7786797;0,350108271;0,428571429;0;0;0,778679654;0,892857143;-0,464285714;-0,114177489;0,464285761
35;24;1,5;4,63;0;-0,2213203;0,350108271;-0,571428571;0;0;-0,221320346;-0,107142857;-0,464285714;-0,114177489;0,464285761
35;25;164.285.714.285.714;4,06;0;-0,2213203;0,350108271;-0,571428571;0;0;-0,221320346;-0,107142857;-0,464285714;-0,114177489;0,464285761
35;26;178.571.428.571.429;3,45;1;0,7786797;0,350108271;0,428571429;0;0;0,778679654;0,892857143;-0,464285714;-0,114177489;0,464285761
35;27;192.857.142.857.143;3,01;1;0,7786797;0,350108271;0,428571429;0;0;0,778679654;0,892857143;-0,464285714;-0,114177489;0,464285761
36;0;-192.857.142.857.143;2,97;0;-0,2213203;-0,078463157;-0,142857143;1;0;-0,221320346;-0,107142857;-0,035714286;-0,114177489;0,035714332
36;1;-178.571.428.571.429;5,91;0;-0,2213203;-0,078463157;-0,142857143;1;0;-0,221320346;-0,107142857;-0,035714286;-0,114177489;0,035714332
36;2;-164.285.714.285.714;0,63;0;-0,2213203;-0,078463157;-0,142857143;1;0;-0,221320346;-0,107142857;-0,035714286;-0,114177489;0,035714332
36;3;-1,5;6,44;0;-0,2213203;-0,078463157;-0,142857143;1;0;-0,221320346;-0,107142857;-0,035714286;-0,114177489;0,035714332
36;4;-135.714.285.714.286;5,53;0;-0,2213203;-0,078463157;-0,142857143;1;0;-0,221320346;-0,107142857;-0,035714286;-0,114177489;0,035714332
36;5;-121.428.571.428.571;6,6;0;-0,2213203;-0,078463157;-0,142857143;1;0;-0,221320346;-0,107142857;-0,035714286;-0,114177489;0,035714332
36;6;-107.142.857.142.857;5,69;0;-0,2213203;-0,078463157;-0,142857143;1;0;-0,221320346;-0,107142857;-0,035714286;-0,114177489;0,035714332
36;7;-0,928571429;4,98;0;-0,2213203;-0,078463157;-0,142857143;1;0;-0,221320346;-0,107142857;-0,035714286;-0,114177489;0,035714332
36;8;-0,785714286;8,26;0;-0,2213203;-0,078463157;-0,142857143;1;0;-0,221320346;-0,107142857;-0,035714286;-0,114177489;0,035714332
36;9;-0,642857143;4,36;0;-0,2213203;-0,078463157;-0,142857143;1;0;-0,221320346;-0,107142857;-0,035714286;-0,114177489;0,035714332
36;10;-0,5;4,49;0;-0,2213203;-0,078463157;-0,142857143;1;0;-0,221320346;-0,107142857;-0,035714286;-0,114177489;0,035714332
36;11;-0,357142857;4,99;0;-0,2213203;-0,078463157;-0,142857143;1;0;-0,221320346;-0,107142857;-0,035714286;-0,114177489;0,035714332
36;12;-0,214285714;5,85;1;0,7786797;-0,078463157;0,857142857;1;0;0,778679654;0,892857143;-0,035714286;-0,114177489;0,035714332
36;13;-0,071428571;8,93;0;-0,2213203;-0,078463157;-0,142857143;1;0;-0,221320346;-0,107142857;-0,035714286;-0,114177489;0,035714332
36;14;0,071428571;6,7;0;-0,2213203;-0,078463157;-0,142857143;1;0;-0,221320346;-0,107142857;-0,035714286;-0,114177489;0,035714332
36;15;0,214285714;8,37;0;-0,2213203;-0,078463157;-0,142857143;1;0;-0,221320346;-0,107142857;-0,035714286;-0,114177489;0,035714332
36;16;0,357142857;4,93;0;-0,2213203;-0,078463157;-0,142857143;1;0;-0,221320346;-0,107142857;-0,035714286;-0,114177489;0,035714332
36;17;0,5;1,82;1;0,7786797;-0,078463157;0,857142857;1;0;0,778679654;0,892857143;-0,035714286;-0,114177489;0,035714332
36;18;0,642857143;8,19;0;-0,2213203;-0,078463157;-0,142857143;1;0;-0,221320346;-0,107142857;-0,035714286;-0,114177489;0,035714332
36;19;0,785714286;10;0;-0,2213203;-0,078463157;-0,142857143;1;0;-0,221320346;-0,107142857;-0,035714286;-0,114177489;0,035714332
36;20;0,928571429;4,86;0;-0,2213203;-0,078463157;-0,142857143;1;0;-0,221320346;-0,107142857;-0,035714286;-0,114177489;0,035714332
36;21;107.142.857.142.857;4,47;1;0,7786797;-0,078463157;0,857142857;1;0;0,778679654;0,892857143;-0,035714286;-0,114177489;0,035714332
36;22;121.428.571.428.571;4,68;1;0,7786797;-0,078463157;0,857142857;1;0;0,778679654;0,892857143;-0,035714286;-0,114177489;0,035714332
36;23;135.714.285.714.286;2,15;0;-0,2213203;-0,078463157;-0,142857143;1;0;-0,221320346;-0,107142857;-0,035714286;-0,114177489;0,035714332
36;24;1,5;4,32;0;-0,2213203;-0,078463157;-0,142857143;1;0;-0,221320346;-0,107142857;-0,035714286;-0,114177489;0,035714332
36;25;164.285.714.285.714;6,89;0;-0,2213203;-0,078463157;-0,142857143;1;0;-0,221320346;-0,107142857;-0,035714286;-0,114177489;0,035714332
36;26;178.571.428.571.429;6,08;0;-0,2213203;-0,078463157;-0,142857143;1;0;-0,221320346;-0,107142857;-0,035714286;-0,114177489;0,035714332
36;27;192.857.142.857.143;5,36;0;-0,2213203;-0,078463157;-0,142857143;1;0;-0,221320346;-0,107142857;-0,035714286;-0,114177489;0,035714332
37;0;-192.857.142.857.143;8,47;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
37;1;-178.571.428.571.429;5,89;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
37;2;-164.285.714.285.714;5,02;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
37;3;-1,5;3,22;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
37;4;-135.714.285.714.286;7,26;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
37;5;-121.428.571.428.571;4,62;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
37;6;-107.142.857.142.857;4,29;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
37;7;-0,928571429;4,29;1;0,7786797;-0,114177443;0,892857143;1;0;0,778679654;0,892857143;0;-0,114177489;4,63203E-08
37;8;-0,785714286;5,21;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
37;9;-0,642857143;2,18;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
37;10;-0,5;5,55;1;0,7786797;-0,114177443;0,892857143;1;0;0,778679654;0,892857143;0;-0,114177489;4,63203E-08
37;11;-0,357142857;7,46;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
37;12;-0,214285714;2,68;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
37;13;-0,071428571;6,88;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
37;14;0,071428571;3,1;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
37;15;0,214285714;3,52;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
37;16;0,357142857;8,48;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
37;17;0,5;5,96;1;0,7786797;-0,114177443;0,892857143;1;0;0,778679654;0,892857143;0;-0,114177489;4,63203E-08
37;18;0,642857143;4,23;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
37;19;0,785714286;6,38;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
37;20;0,928571429;5,5;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
37;21;107.142.857.142.857;9,06;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
37;22;121.428.571.428.571;1,71;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
37;23;135.714.285.714.286;4,54;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
37;24;1,5;6,08;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
37;25;164.285.714.285.714;6,01;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
37;26;178.571.428.571.429;10;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
37;27;192.857.142.857.143;4,86;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
38;0;-192.857.142.857.143;2,67;0;-0,2213203;0,0286797;-0,25;1;0;-0,221320346;-0,107142857;-0,142857143;-0,114177489;0,142857189
38;1;-178.571.428.571.429;7,79;0;-0,2213203;0,0286797;-0,25;1;0;-0,221320346;-0,107142857;-0,142857143;-0,114177489;0,142857189
38;2;-164.285.714.285.714;7,3;0;-0,2213203;0,0286797;-0,25;1;0;-0,221320346;-0,107142857;-0,142857143;-0,114177489;0,142857189
38;3;-1,5;3,78;0;-0,2213203;0,0286797;-0,25;1;0;-0,221320346;-0,107142857;-0,142857143;-0,114177489;0,142857189
38;4;-135.714.285.714.286;7,22;0;-0,2213203;0,0286797;-0,25;1;0;-0,221320346;-0,107142857;-0,142857143;-0,114177489;0,142857189
38;5;-121.428.571.428.571;3,72;0;-0,2213203;0,0286797;-0,25;1;0;-0,221320346;-0,107142857;-0,142857143;-0,114177489;0,142857189
38;6;-107.142.857.142.857;1,48;1;0,7786797;0,0286797;0,75;1;0;0,778679654;0,892857143;-0,142857143;-0,114177489;0,142857189
38;7;-0,928571429;5,71;0;-0,2213203;0,0286797;-0,25;1;0;-0,221320346;-0,107142857;-0,142857143;-0,114177489;0,142857189
38;8;-0,785714286;6,24;0;-0,2213203;0,0286797;-0,25;1;0;-0,221320346;-0,107142857;-0,142857143;-0,114177489;0,142857189
38;9;-0,642857143;5,21;0;-0,2213203;0,0286797;-0,25;1;0;-0,221320346;-0,107142857;-0,142857143;-0,114177489;0,142857189
38;10;-0,5;0;1;0,7786797;0,0286797;0,75;1;0;0,778679654;0,892857143;-0,142857143;-0,114177489;0,142857189
38;11;-0,357142857;0,6;1;0,7786797;0,0286797;0,75;1;0;0,778679654;0,892857143;-0,142857143;-0,114177489;0,142857189
38;12;-0,214285714;2,92;1;0,7786797;0,0286797;0,75;1;0;0,778679654;0,892857143;-0,142857143;-0,114177489;0,142857189
38;13;-0,071428571;8,07;0;-0,2213203;0,0286797;-0,25;1;0;-0,221320346;-0,107142857;-0,142857143;-0,114177489;0,142857189
38;14;0,071428571;9,73;0;-0,2213203;0,0286797;-0,25;1;0;-0,221320346;-0,107142857;-0,142857143;-0,114177489;0,142857189
38;15;0,214285714;0;1;0,7786797;0,0286797;0,75;1;0;0,778679654;0,892857143;-0,142857143;-0,114177489;0,142857189
38;16;0,357142857;4,99;0;-0,2213203;0,0286797;-0,25;1;0;-0,221320346;-0,107142857;-0,142857143;-0,114177489;0,142857189
38;17;0,5;2,76;0;-0,2213203;0,0286797;-0,25;1;0;-0,221320346;-0,107142857;-0,142857143;-0,114177489;0,142857189
38;18;0,642857143;1,75;1;0,7786797;0,0286797;0,75;1;0;0,778679654;0,892857143;-0,142857143;-0,114177489;0,142857189
38;19;0,785714286;2,3;1;0,7786797;0,0286797;0,75;1;0;0,778679654;0,892857143;-0,142857143;-0,114177489;0,142857189
38;20;0,928571429;6,08;0;-0,2213203;0,0286797;-0,25;1;0;-0,221320346;-0,107142857;-0,142857143;-0,114177489;0,142857189
38;21;107.142.857.142.857;7,13;0;-0,2213203;0,0286797;-0,25;1;0;-0,221320346;-0,107142857;-0,142857143;-0,114177489;0,142857189
38;22;121.428.571.428.571;6,36;0;-0,2213203;0,0286797;-0,25;1;0;-0,221320346;-0,107142857;-0,142857143;-0,114177489;0,142857189
38;23;135.714.285.714.286;6,51;0;-0,2213203;0,0286797;-0,25;1;0;-0,221320346;-0,107142857;-0,142857143;-0,114177489;0,142857189
38;24;1,5;5,84;0;-0,2213203;0,0286797;-0,25;1;0;-0,221320346;-0,107142857;-0,142857143;-0,114177489;0,142857189
38;25;164.285.714.285.714;5,88;0;-0,2213203;0,0286797;-0,25;1;0;-0,221320346;-0,107142857;-0,142857143;-0,114177489;0,142857189
38;26;178.571.428.571.429;2,47;0;-0,2213203;0,0286797;-0,25;1;0;-0,221320346;-0,107142857;-0,142857143;-0,114177489;0,142857189
38;27;192.857.142.857.143;4,57;0;-0,2213203;0,0286797;-0,25;1;0;-0,221320346;-0,107142857;-0,142857143;-0,114177489;0,142857189
39;0;-192.857.142.857.143;3,35;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
39;1;-178.571.428.571.429;6,98;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
39;2;-164.285.714.285.714;4,82;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
39;3;-1,5;6,87;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
39;4;-135.714.285.714.286;3,61;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
39;5;-121.428.571.428.571;5,86;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
39;6;-107.142.857.142.857;1,9;1;0,7786797;-0,114177443;0,892857143;1;0;0,778679654;0,892857143;0;-0,114177489;4,63203E-08
39;7;-0,928571429;3,5;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
39;8;-0,785714286;1,34;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
39;9;-0,642857143;4,53;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
39;10;-0,5;3,97;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
39;11;-0,357142857;3,88;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
39;12;-0,214285714;4,24;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
39;13;-0,071428571;5,32;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
39;14;0,071428571;2,26;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
39;15;0,214285714;7,2;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
39;16;0,357142857;4,21;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
39;17;0,5;5,77;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
39;18;0,642857143;5,26;1;0,7786797;-0,114177443;0,892857143;1;0;0,778679654;0,892857143;0;-0,114177489;4,63203E-08
39;19;0,785714286;6,64;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
39;20;0,928571429;5,41;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
39;21;107.142.857.142.857;2,2;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
39;22;121.428.571.428.571;1,81;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
39;23;135.714.285.714.286;4,84;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
39;24;1,5;4,2;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
39;25;164.285.714.285.714;1,9;1;0,7786797;-0,114177443;0,892857143;1;0;0,778679654;0,892857143;0;-0,114177489;4,63203E-08
39;26;178.571.428.571.429;1,02;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
39;27;192.857.142.857.143;3,21;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
40;0;-192.857.142.857.143;3,09;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
40;1;-178.571.428.571.429;6,28;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
40;2;-164.285.714.285.714;7,09;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
40;3;-1,5;8,77;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
40;4;-135.714.285.714.286;6,13;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
40;5;-121.428.571.428.571;8,31;1;0,7786797;-0,114177443;0,892857143;1;0;0,778679654;0,892857143;0;-0,114177489;4,63203E-08
40;6;-107.142.857.142.857;7,85;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
40;7;-0,928571429;5,61;1;0,7786797;-0,114177443;0,892857143;1;0;0,778679654;0,892857143;0;-0,114177489;4,63203E-08
40;8;-0,785714286;7,38;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
40;9;-0,642857143;0;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
40;10;-0,5;3,79;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
40;11;-0,357142857;10;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
40;12;-0,214285714;3,94;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
40;13;-0,071428571;2,8;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
40;14;0,071428571;6,75;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
40;15;0,214285714;6,27;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
40;16;0,357142857;9,37;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
40;17;0,5;5,4;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
40;18;0,642857143;7,26;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
40;19;0,785714286;5,27;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
40;20;0,928571429;4,06;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
40;21;107.142.857.142.857;4,83;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
40;22;121.428.571.428.571;6,61;1;0,7786797;-0,114177443;0,892857143;1;0;0,778679654;0,892857143;0;-0,114177489;4,63203E-08
40;23;135.714.285.714.286;8,47;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
40;24;1,5;5,8;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
40;25;164.285.714.285.714;2,78;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
40;26;178.571.428.571.429;4,51;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
40;27;192.857.142.857.143;4,87;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
41;0;-192.857.142.857.143;5,42;0;-0,2213203;-0,007034586;-0,214285714;0;-3,33067E-16;-0,221320346;-0,107142857;-0,107142857;-0,114177489;0,107142903
41;1;-178.571.428.571.429;8,24;0;-0,2213203;-0,007034586;-0,214285714;0;-3,33067E-16;-0,221320346;-0,107142857;-0,107142857;-0,114177489;0,107142903
41;2;-164.285.714.285.714;4,2;1;0,7786797;-0,007034586;0,785714286;0;0;0,778679654;0,892857143;-0,107142857;-0,114177489;0,107142903
41;3;-1,5;1,97;0;-0,2213203;-0,007034586;-0,214285714;0;-3,33067E-16;-0,221320346;-0,107142857;-0,107142857;-0,114177489;0,107142903
41;4;-135.714.285.714.286;5,5;0;-0,2213203;-0,007034586;-0,214285714;0;-3,33067E-16;-0,221320346;-0,107142857;-0,107142857;-0,114177489;0,107142903
41;5;-121.428.571.428.571;4,38;0;-0,2213203;-0,007034586;-0,214285714;0;-3,33067E-16;-0,221320346;-0,107142857;-0,107142857;-0,114177489;0,107142903
41;6;-107.142.857.142.857;2,74;0;-0,2213203;-0,007034586;-0,214285714;0;-3,33067E-16;-0,221320346;-0,107142857;-0,107142857;-0,114177489;0,107142903
41;7;-0,928571429;4,13;0;-0,2213203;-0,007034586;-0,214285714;0;-3,33067E-16;-0,221320346;-0,107142857;-0,107142857;-0,114177489;0,107142903
41;8;-0,785714286;7,85;0;-0,2213203;-0,007034586;-0,214285714;0;-3,33067E-16;-0,221320346;-0,107142857;-0,107142857;-0,114177489;0,107142903
41;9;-0,642857143;2,44;0;-0,2213203;-0,007034586;-0,214285714;0;-3,33067E-16;-0,221320346;-0,107142857;-0,107142857;-0,114177489;0,107142903
41;10;-0,5;2,9;0;-0,2213203;-0,007034586;-0,214285714;0;-3,33067E-16;-0,221320346;-0,107142857;-0,107142857;-0,114177489;0,107142903
41;11;-0,357142857;4,5;0;-0,2213203;-0,007034586;-0,214285714;0;-3,33067E-16;-0,221320346;-0,107142857;-0,107142857;-0,114177489;0,107142903
41;12;-0,214285714;5,04;0;-0,2213203;-0,007034586;-0,214285714;0;-3,33067E-16;-0,221320346;-0,107142857;-0,107142857;-0,114177489;0,107142903
